date,open,high,low,close,per_change,volume,traded_amount,symbol
2024-12-16,644.0,649.0,618.0,620.0,-5.63,52833.0,33131641.2,PFL
2024-12-17,607.6,633.0,607.6,623.9,0.63,73220.0,45574098.5,PFL
2024-12-18,635.0,650.0,626.1,649.0,4.02,53199.0,33912245.3,PFL
2024-12-19,643.0,645.0,624.0,630.0,-2.93,30540.0,19325477.3,PFL
2024-12-22,619.0,629.0,611.0,619.8,-1.62,23069.0,14283853.1,PFL
2024-12-23,629.6,632.1,615.0,623.8,0.65,34682.0,21584736.4,PFL
2024-12-24,618.0,650.0,618.0,631.0,1.15,63461.0,40252601.9,PFL
2024-12-26,630.0,630.0,613.0,618.0,-2.06,41316.0,25575941.8,PFL
2024-12-29,609.0,610.0,572.0,577.0,-6.63,70735.0,41538768.6,PFL
2024-12-31,565.5,565.5,519.3,519.3,-10.0,42454.0,22061803.7,PFL
2025-01-01,519.3,550.0,489.1,538.9,3.77,103354.0,54199876.3,PFL
2025-01-02,535.0,538.0,518.5,522.0,-3.14,55081.0,28930311.5,PFL
2025-01-05,522.0,532.1,515.0,515.1,-1.32,60519.0,31589822.6,PFL
2025-01-06,520.0,525.0,512.5,522.9,1.51,42387.0,22064650.7,PFL
2025-01-07,530.0,563.0,525.0,557.0,6.52,53258.0,28717878.3,PFL
2025-01-08,557.1,600.0,555.0,582.6,4.6,94443.0,54939266.3,PFL
2025-01-09,582.6,582.6,540.2,550.0,-5.6,135584.0,74793069.5,PFL
2025-01-12,550.0,550.0,515.0,522.0,-5.09,80209.0,42283103.0,PFL
2025-01-13,515.0,532.0,512.0,529.0,1.34,63055.0,32797305.9,PFL
2025-01-15,518.5,518.5,476.1,481.1,-9.05,234021.0,114558648.1,PFL
2025-01-16,471.5,471.5,433.0,433.0,-10.0,257966.0,113081996.9,PFL
2025-01-19,424.4,450.4,389.7,436.0,0.69,338940.0,138382187.7,PFL
2025-01-20,427.3,437.0,404.0,423.3,-2.91,157265.0,65155944.4,PFL
2025-01-21,431.7,431.7,400.0,402.0,-5.03,74905.0,30426668.7,PFL
2025-01-22,394.0,407.4,386.2,398.9,-0.77,114955.0,45871219.7,PFL
2025-01-23,398.9,405.0,375.0,376.0,-5.74,208827.0,80520610.39,PFL
2025-01-26,376.0,380.0,344.0,362.1,-3.7,180155.0,63751997.8,PFL
2025-01-27,363.0,386.0,339.9,384.0,6.05,129750.0,48098973.1,PFL
2025-01-28,388.0,396.6,374.0,392.1,2.11,103787.0,40154569.5,PFL
2025-02-02,399.9,399.9,374.4,379.8,-3.14,154693.0,59107705.8,PFL
2025-02-03,387.0,387.0,375.0,376.0,-1.0,92038.0,35004990.5,PFL
2025-02-04,376.0,388.0,365.6,367.0,-2.39,53026.0,19817922.3,PFL
2025-02-05,367.0,403.7,364.0,403.0,9.81,140662.0,54875147.2,PFL
2025-02-06,411.0,431.0,400.0,412.0,2.23,176212.0,74054904.7,PFL
2025-02-09,420.2,425.0,400.0,412.0,0.0,102317.0,41824763.5,PFL
2025-02-10,418.0,423.3,402.0,402.0,-2.43,58370.0,23871849.0,PFL
2025-02-11,400.0,410.0,397.0,399.0,-0.75,43010.0,17275492.5,PFL
2025-02-12,405.0,417.0,395.2,402.7,0.93,115905.0,47212176.7,PFL
2025-02-13,410.0,442.9,410.0,442.9,9.98,211366.0,90484681.7,PFL
2025-02-16,451.7,487.1,451.7,487.1,9.98,216607.0,104494122.1,PFL
2025-02-17,496.8,520.0,466.0,475.0,-2.48,300974.0,146580817.3,PFL
2025-02-18,475.0,489.0,462.7,466.0,-1.89,117303.0,55500390.5,PFL
2025-02-20,466.0,489.0,450.8,463.0,-0.64,142869.0,66704706.0,PFL
2025-02-23,472.2,478.0,449.0,464.0,0.22,72902.0,33905921.5,PFL
2025-02-24,470.7,470.7,452.0,454.0,-2.16,47447.0,21825046.3,PFL
2025-02-25,463.0,463.0,450.8,454.0,0.0,45254.0,20596497.7,PFL
2025-02-27,455.0,468.9,452.0,456.0,0.44,40058.0,18281984.7,PFL
2025-03-02,463.0,499.4,463.0,498.0,9.21,159287.0,77426560.5,PFL
2025-03-03,507.0,518.0,483.0,487.0,-2.21,109590.0,54544899.2,PFL
2025-03-04,496.0,501.0,479.0,479.0,-1.64,73268.0,35567805.4,PFL
2025-03-05,487.9,487.9,465.0,471.0,-1.67,48698.0,23056290.7,PFL
2025-03-06,477.9,480.0,465.6,470.0,-0.21,42666.0,20042471.7,PFL
2025-03-09,470.0,475.0,461.0,466.0,-0.85,26462.0,12333249.2,PFL
2025-03-10,469.9,470.0,458.0,459.0,-1.5,35419.0,16442264.8,PFL
2025-03-11,464.0,465.0,450.0,450.5,-1.85,48442.0,22004014.8,PFL
2025-03-12,459.0,461.0,448.9,453.1,0.58,37828.0,17223945.2,PFL
2025-03-16,462.0,498.0,455.0,458.0,1.08,90426.0,42142865.7,PFL
2025-03-17,462.8,462.8,450.0,452.0,-1.31,23899.0,10839668.3,PFL
2025-03-18,458.9,458.9,450.0,453.9,0.42,19616.0,8859141.0,PFL
2025-03-19,460.0,460.0,435.0,436.9,-3.75,35114.0,15509177.3,PFL
2025-03-20,436.0,441.8,422.5,423.35,-3.1,41880.0,17863442.1,PFL
2025-03-23,424.0,424.0,405.8,407.57,-3.73,48619.0,20082182.3,PFL
2025-03-24,415.7,444.0,400.0,439.02,7.72,79357.0,34008047.0,PFL
2025-03-25,439.0,440.0,417.3,420.69,-4.18,25956.0,11018282.8,PFL
2025-03-26,427.0,435.5,425.0,430.78,2.4,29476.0,12674459.6,PFL
2025-03-27,431.0,438.9,428.1,435.15,1.01,29521.0,12831772.7,PFL
2025-03-30,430.0,448.9,428.0,440.32,1.19,40400.0,17909217.1,PFL
2025-04-01,440.0,443.0,426.4,431.5,-2.0,26625.0,11457474.2,PFL
2025-04-02,440.1,451.8,425.0,441.04,2.21,43573.0,19245229.8,PFL
2025-04-03,445.0,449.5,432.0,434.63,-1.45,20788.0,9108428.1,PFL
2025-04-07,443.0,443.0,423.0,423.22,-2.63,25345.0,10835317.7,PFL
2025-04-08,431.6,431.6,415.0,424.46,0.29,21487.0,9010916.2,PFL
2025-04-09,430.0,432.0,423.0,423.37,-0.26,13827.0,5899520.9,PFL
2025-04-10,427.9,427.9,416.0,417.79,-1.32,23266.0,9760732.2,PFL
2025-04-13,415.0,420.9,411.5,415.15,-0.63,21691.0,9008463.1,PFL
2025-04-15,420.0,424.8,413.0,419.71,1.1,17487.0,7361375.0,PFL
2025-04-16,425.0,425.0,416.0,418.1,-0.38,13732.0,5739071.1,PFL
2025-04-17,418.0,424.3,416.0,422.3,1.0,27133.0,11464276.3,PFL
2025-04-20,417.0,433.0,415.1,419.83,-0.58,13705.0,5784201.1,PFL
2025-04-21,418.1,424.5,417.0,417.59,-0.53,20340.0,8527072.2,PFL
2025-04-22,418.0,422.6,414.0,414.67,-0.7,22199.0,9218031.9,PFL
2025-04-23,413.0,417.0,407.0,410.25,-1.07,18015.0,7401710.8,PFL
2025-04-24,405.0,413.0,392.0,408.0,-0.55,48301.0,19544488.4,PFL
2025-04-27,413.0,414.0,394.0,397.09,-2.67,57494.0,23037595.3,PFL
2025-04-28,400.0,416.0,398.0,405.13,2.02,41168.0,16628125.5,PFL
2025-04-29,401.0,413.2,398.0,399.36,-1.42,20941.0,8450180.0,PFL
2025-04-30,405.0,405.0,394.1,395.41,-0.99,29116.0,11551393.7,PFL
2025-05-04,402.0,402.0,390.2,391.63,-0.96,18410.0,7270589.1,PFL
2025-05-05,394.0,398.8,390.0,390.19,-0.37,18749.0,7352804.4,PFL
2025-05-06,395.0,395.0,390.0,391.27,0.28,16376.0,6422164.4,PFL
2025-05-07,391.0,422.0,387.0,421.36,7.69,48982.0,20169672.0,PFL
2025-05-08,425.0,444.7,407.0,431.5,2.41,66118.0,28529266.9,PFL
2025-05-11,432.0,437.9,417.0,418.51,-3.01,25345.0,10746873.6,PFL
2025-05-13,418.0,424.0,406.7,411.03,-1.79,23018.0,9482863.6,PFL
2025-05-14,417.0,419.2,409.0,411.2,0.04,21816.0,9042380.3,PFL
2025-05-15,416.9,417.0,407.7,409.36,-0.45,13005.0,5369023.5,PFL
2025-05-18,415.0,417.0,404.5,406.91,-0.6,13267.0,5423245.6,PFL
2025-05-19,415.0,419.0,410.0,411.01,1.01,13689.0,5653487.1,PFL
2025-05-20,411.0,423.0,405.0,420.32,2.27,19324.0,8054216.5,PFL
2025-05-21,428.7,445.0,414.0,414.89,-1.29,35149.0,14934773.7,PFL
2025-05-22,420.0,420.0,413.0,413.8,-0.26,11730.0,4860606.2,PFL
2025-05-25,420.0,422.0,406.0,408.27,-1.34,13303.0,5460570.4,PFL
2025-05-26,416.4,425.0,412.0,412.24,0.97,14290.0,5931662.6,PFL
2025-05-27,410.0,420.0,405.0,408.37,-0.94,12289.0,5044742.7,PFL
2025-05-28,406.0,412.0,406.0,411.07,0.66,14157.0,5804593.6,PFL
2025-06-02,411.0,417.9,411.0,413.06,0.48,19720.0,8189226.5,PFL
2025-06-03,415.0,415.0,405.5,406.72,-1.53,15547.0,6349612.1,PFL
2025-06-04,405.3,423.0,405.3,406.17,-0.14,9602.0,3910004.1,PFL
2025-06-05,412.0,412.0,400.0,405.66,-0.13,17978.0,7263408.0,PFL
2025-06-08,405.0,413.0,397.0,399.31,-1.57,17797.0,7126953.9,PFL
2025-06-09,399.4,409.7,395.1,403.04,0.93,26198.0,10568774.9,PFL
2025-06-10,410.8,427.0,400.0,422.96,4.94,64885.0,27040405.7,PFL
2025-06-11,418.2,423.0,412.5,414.14,-2.09,19121.0,7969029.8,PFL
2025-06-12,407.0,423.0,407.0,412.51,-0.39,23650.0,9845948.5,PFL
2025-06-15,412.0,419.9,406.3,408.25,-1.03,21775.0,8943752.2,PFL
2025-06-16,412.0,412.0,403.0,408.17,-0.02,28502.0,11583597.3,PFL
2025-06-17,408.9,409.0,400.2,402.78,-1.32,21600.0,8730870.3,PFL
2025-06-18,394.8,409.9,394.8,404.79,0.5,17864.0,7194284.2,PFL
2025-06-19,410.0,410.0,398.0,401.47,-0.82,35304.0,14149492.6,PFL
2025-06-22,393.9,409.7,393.9,397.88,-0.89,12931.0,5167009.3,PFL
2025-06-23,402.5,405.0,397.0,401.37,0.88,12518.0,5012914.0,PFL
2025-06-24,407.0,407.0,397.0,399.24,-0.53,12891.0,5165208.6,PFL
2025-06-25,402.0,402.0,394.0,395.28,-0.99,14867.0,5894470.8,PFL
2025-06-26,397.0,402.0,396.0,396.64,0.34,11509.0,4583080.3,PFL
2025-06-29,396.0,404.0,391.0,402.19,1.4,11037.0,4420157.4,PFL
2025-06-30,394.2,406.0,394.2,396.04,-1.53,15070.0,6002291.3,PFL
2025-07-01,402.0,403.5,398.0,401.95,1.49,13160.0,5280401.9,PFL
2025-07-02,405.8,416.1,405.0,409.31,1.83,20959.0,8594522.8,PFL
2025-07-03,411.0,435.0,409.0,426.87,4.29,102041.0,43310648.8,PFL
2025-07-06,435.0,452.5,423.0,436.27,2.2,144021.0,63706210.2,PFL
2025-07-07,439.0,439.0,417.5,419.73,-3.79,36842.0,15634055.3,PFL
2025-07-08,419.0,432.0,417.5,422.97,0.77,23805.0,10094706.0,PFL
2025-07-09,429.0,429.0,418.0,419.59,-0.8,18930.0,7976699.1,PFL
2025-07-10,425.8,427.8,418.0,419.22,-0.09,33468.0,14096067.1,PFL
2025-07-13,427.6,442.0,425.0,427.42,1.96,39004.0,16799341.1,PFL
2025-07-14,428.0,428.8,418.0,418.13,-2.17,19236.0,8087760.0,PFL
2025-07-15,420.0,435.0,420.0,432.18,3.36,56695.0,24351241.6,PFL
2025-07-16,438.0,440.0,429.8,431.44,-0.17,32324.0,14022959.3,PFL
2025-07-17,437.0,446.0,435.3,443.27,2.74,72969.0,32259685.1,PFL
2025-07-20,444.0,475.5,430.0,437.35,-1.34,306987.0,140534962.6,PFL
2025-07-21,437.0,450.0,426.0,429.18,-1.87,74116.0,32176844.1,PFL
2025-07-22,430.0,445.0,429.0,438.13,2.09,66640.0,29190205.5,PFL
2025-07-23,439.0,460.0,435.0,454.16,3.66,96863.0,43325745.0,PFL
2025-07-24,458.0,460.9,441.1,444.33,-2.16,50177.0,22507674.7,PFL
2025-07-27,453.2,453.2,432.0,434.06,-2.31,74605.0,32868946.0,PFL
2025-07-28,440.0,446.8,429.0,444.91,2.5,47937.0,20986907.8,PFL
2025-07-29,450.0,452.0,438.0,439.86,-1.14,45837.0,20393167.5,PFL
2025-07-30,448.0,448.0,430.5,431.48,-1.91,30426.0,13241719.6,PFL
2025-07-31,431.48,448.6,426.0,431.89,0.1,53242.0,23159231.2,PFL
2024-07-31,636.4,644.0,620.0,624.0,0.0,124578.0,78664136.6,MDB
2024-08-01,611.6,623.9,610.0,610.0,-2.24,81019.0,49883964.9,MDB
2024-08-05,606.3,620.0,601.3,614.9,0.8,78404.0,47832072.3,MDB
2024-08-06,627.1,635.0,600.1,614.0,-0.15,108909.0,67037896.4,MDB
2024-08-07,601.8,627.0,601.8,620.0,0.98,65177.0,40329669.7,MDB
2024-08-08,608.0,651.0,608.0,635.0,2.42,124576.0,79578630.0,MDB
2024-08-11,622.3,660.0,622.3,645.0,1.57,105977.0,68616332.7,MDB
2024-08-12,632.1,676.0,632.1,659.9,2.31,125501.0,81651730.74,MDB
2024-08-13,646.8,674.0,638.0,644.0,-2.41,85851.0,55863639.1,MDB
2024-08-14,650.0,662.0,635.0,649.1,0.79,89035.0,57801630.6,MDB
2024-08-15,636.2,675.0,636.2,665.0,2.45,143177.0,95342425.0,MDB
2024-08-18,677.0,700.0,666.1,677.0,1.8,178086.0,121783308.4,MDB
2024-08-21,690.5,720.0,676.3,709.0,4.73,156053.0,108924563.0,MDB
2024-08-22,700.0,753.0,700.0,730.0,2.96,123069.0,90658279.0,MDB
2024-08-25,715.4,755.8,688.0,697.1,-4.51,145841.0,104026289.2,MDB
2024-08-27,711.0,753.7,690.0,701.0,0.56,134314.0,94773290.4,MDB
2024-08-28,687.0,751.0,683.0,697.0,-0.57,86683.0,60593535.1,MDB
2024-08-29,683.1,765.0,670.0,752.0,7.89,181114.0,127665153.8,MDB
2024-09-01,737.0,786.0,699.0,781.0,3.86,165204.0,119709534.5,MDB
2024-09-02,765.4,812.2,706.0,805.0,3.07,259761.0,194466232.6,MDB
2024-09-03,821.1,821.1,727.7,744.9,-7.47,158598.0,118404751.7,MDB
2024-09-04,730.2,745.0,714.5,718.0,-3.61,157808.0,114818243.8,MDB
2024-09-05,703.7,770.0,690.0,733.0,2.09,112170.0,81683088.9,MDB
2024-09-08,718.4,744.0,704.1,710.0,-3.14,46419.0,33341886.9,MDB
2024-09-09,695.8,738.0,695.8,721.6,1.63,132642.0,93647185.8,MDB
2024-09-10,707.2,724.0,696.0,700.2,-2.97,50502.0,35738335.2,MDB
2024-09-11,686.2,737.0,686.2,718.0,2.54,98300.0,70226866.7,MDB
2024-09-12,703.7,745.0,703.7,724.0,0.84,96397.0,69425116.1,MDB
2024-09-15,709.6,758.0,689.0,698.9,-3.47,95318.0,67832522.0,MDB
2024-09-16,685.0,711.0,640.0,650.0,-7.0,78598.0,52392573.5,MDB
2024-09-18,637.0,674.0,636.0,658.0,1.23,51572.0,33397487.0,MDB
2024-09-22,644.9,705.0,640.0,645.0,-1.98,43737.0,28657151.9,MDB
2024-09-23,632.1,683.0,590.6,621.0,-3.72,62068.0,38755878.4,MDB
2024-09-24,608.6,640.0,591.0,594.9,-4.2,41340.0,25024637.2,MDB
2024-09-25,606.7,617.0,582.8,612.0,2.87,36204.0,21951949.0,MDB
2024-09-26,600.0,624.0,600.0,607.9,-0.67,16114.0,9836490.3,MDB
2024-09-29,608.0,609.0,590.0,605.0,-0.48,16438.0,9910007.0,MDB
2024-09-30,592.9,620.0,592.9,618.9,2.3,26548.0,16256428.3,MDB
2024-10-01,606.6,653.0,606.6,641.5,3.65,98091.0,62063381.0,MDB
2024-10-02,628.7,665.0,622.9,636.0,-0.86,68281.0,43233854.3,MDB
2024-10-06,623.3,644.0,623.3,644.0,1.26,33938.0,21654249.8,MDB
2024-10-07,631.2,707.0,631.2,653.0,1.4,64287.0,41725015.3,MDB
2024-10-08,640.0,678.0,635.0,640.0,-1.99,35745.0,22882586.4,MDB
2024-10-09,627.2,651.0,627.2,638.7,-0.2,12003.0,7600530.4,MDB
2024-10-15,626.0,689.0,626.0,653.1,2.25,21608.0,13969331.0,MDB
2024-10-16,640.1,718.0,640.1,665.0,1.82,41348.0,27330169.3,MDB
2024-10-17,655.0,681.0,652.1,662.0,-0.45,41064.0,27141952.5,MDB
2024-10-20,648.8,660.0,638.2,649.0,-1.96,51584.0,33379113.7,MDB
2024-10-21,636.1,712.0,630.1,636.0,-2.0,37566.0,23881890.4,MDB
2024-10-22,623.3,650.0,623.3,633.8,-0.35,21090.0,13284445.7,MDB
2024-10-23,621.2,655.0,621.2,630.0,-0.6,24597.0,15507569.8,MDB
2024-10-24,617.4,634.0,617.4,628.9,-0.17,26700.0,16672234.1,MDB
2024-10-27,616.4,631.4,616.4,624.8,-0.65,15988.0,9959208.2,MDB
2024-10-28,637.2,637.2,612.5,633.1,1.33,18210.0,11406865.4,MDB
2024-10-29,620.5,657.0,620.5,650.0,2.67,40136.0,25785537.3,MDB
2024-10-30,637.0,713.0,637.0,643.0,-1.08,41610.0,26992270.6,MDB
2024-11-05,632.1,657.9,632.1,643.0,0.0,28779.0,18634208.4,MDB
2024-11-06,643.0,663.0,640.0,649.0,0.93,72097.0,46931244.5,MDB
2024-11-10,658.0,669.0,652.1,669.0,3.08,73599.0,48656130.5,MDB
2024-11-11,682.0,682.0,658.6,663.0,-0.9,64598.0,43144691.9,MDB
2024-11-12,660.0,675.0,654.0,658.0,-0.75,35471.0,23531719.5,MDB
2024-11-13,669.0,682.3,641.0,674.8,2.55,156794.0,104205653.5,MDB
2024-11-14,688.2,699.7,675.0,695.0,2.99,177208.0,122013014.6,MDB
2024-11-17,681.1,707.0,681.1,688.0,-1.01,143607.0,100372293.1,MDB
2024-11-19,691.9,691.9,662.0,670.0,-2.62,97828.0,65872052.6,MDB
2024-11-20,670.0,713.0,658.1,703.8,5.04,209515.0,145451136.1,MDB
2024-11-21,705.0,737.0,702.1,705.0,0.17,167150.0,120392953.5,MDB
2024-11-24,719.1,719.1,675.4,675.4,-4.2,110247.0,76210442.7,MDB
2024-11-25,679.1,698.0,674.2,689.9,2.15,54464.0,37347885.9,MDB
2024-11-26,689.9,703.0,685.0,692.0,0.3,70437.0,48789074.2,MDB
2024-11-27,705.8,745.0,698.0,725.0,4.77,201522.0,144784804.6,MDB
2024-11-28,739.0,790.0,726.0,763.5,5.31,364049.0,279424594.3,MDB
2024-12-01,748.3,829.4,731.0,827.0,8.32,346736.0,273032517.2,MDB
2024-12-02,843.5,843.5,785.0,792.9,-4.12,256723.0,208816070.9,MDB
2024-12-03,799.9,810.0,777.2,778.0,-1.88,137964.0,108800213.2,MDB
2024-12-04,781.0,790.0,760.0,763.0,-1.93,149748.0,115961880.5,MDB
2024-12-05,762.0,781.0,755.0,755.0,-1.05,122006.0,93730656.2,MDB
2024-12-08,740.1,791.0,740.1,755.0,0.0,156975.0,120384510.8,MDB
2024-12-09,770.1,775.0,749.3,761.4,0.85,94800.0,71952387.8,MDB
2024-12-10,760.0,769.9,749.0,752.0,-1.23,51883.0,39179078.3,MDB
2024-12-11,737.0,766.0,737.0,760.0,1.06,47810.0,36185494.8,MDB
2024-12-12,750.0,770.0,740.0,745.0,-1.97,68979.0,51807283.3,MDB
2024-12-16,730.1,757.8,715.0,719.0,-3.49,80232.0,58213603.4,MDB
2024-12-17,705.0,725.0,705.0,710.0,-1.25,41868.0,29867549.9,MDB
2024-12-18,724.0,727.0,710.1,713.0,0.42,45722.0,32712377.2,MDB
2024-12-19,709.0,720.0,693.9,696.0,-2.38,51689.0,36328751.0,MDB
2024-12-22,683.1,708.0,680.4,684.3,-1.68,37618.0,25911021.6,MDB
2024-12-23,694.0,712.0,687.5,711.0,3.9,38892.0,27183528.0,MDB
2024-12-24,715.0,749.0,714.0,738.0,3.8,90272.0,66108692.9,MDB
2024-12-26,723.3,730.0,700.2,711.9,-3.54,81793.0,58521356.8,MDB
2024-12-29,700.0,714.0,691.0,695.8,-2.26,74439.0,52122193.6,MDB
2024-12-31,635.0,641.0,585.0,600.0,-5.57,72706.0,43780457.3,MDB
2025-01-01,608.9,627.9,590.1,619.9,3.32,41016.0,25002558.6,MDB
2025-01-02,627.5,643.0,611.0,634.0,2.27,51434.0,32496995.7,MDB
2025-01-05,622.0,645.0,622.0,635.0,0.16,30120.0,19178970.3,MDB
2025-01-06,635.0,655.0,630.0,643.0,1.26,22590.0,14572334.2,MDB
2025-01-07,643.0,660.5,633.6,641.0,-0.31,69814.0,45168029.9,MDB
2025-01-08,647.0,689.0,636.0,678.0,5.77,100999.0,67757171.2,MDB
2025-01-09,690.1,690.1,660.5,665.0,-1.92,42479.0,28359127.1,MDB
2025-01-12,655.0,678.9,648.8,651.5,-2.03,44966.0,29536782.2,MDB
2025-01-13,640.0,663.0,637.0,640.0,-1.77,65511.0,42351814.6,MDB
2025-01-15,640.0,663.0,640.0,654.7,2.3,44869.0,29417135.7,MDB
2025-01-16,667.7,667.7,635.2,636.0,-2.86,34746.0,22429671.8,MDB
2025-01-19,647.0,647.0,632.0,640.0,0.63,32749.0,20924927.7,MDB
2025-01-20,650.0,650.0,624.3,629.5,-1.64,41426.0,26321420.3,MDB
2025-01-21,639.0,639.0,619.1,625.0,-0.71,31291.0,19517488.9,MDB
2025-01-22,615.0,640.0,615.0,636.0,1.76,40931.0,25863748.1,MDB
2025-01-23,625.0,650.0,625.0,637.8,0.28,30810.0,19581967.0,MDB
2025-01-26,626.0,655.0,626.0,631.0,-1.07,46435.0,29557788.2,MDB
2025-01-27,620.0,665.0,620.0,657.0,4.12,61907.0,39891634.3,MDB
2025-01-28,670.0,718.0,662.4,715.0,8.83,166474.0,115723329.5,MDB
2025-02-02,715.0,744.0,715.0,728.0,1.82,101839.0,74262508.3,MDB
2025-02-03,739.0,739.0,707.0,708.0,-2.75,87190.0,62895261.9,MDB
2025-02-04,708.0,719.0,698.0,698.0,-1.41,64522.0,45749739.4,MDB
2025-02-05,711.9,715.0,695.0,713.0,2.15,53260.0,37481782.6,MDB
2025-02-06,720.0,720.0,700.0,701.9,-1.56,41351.0,29242057.1,MDB
2025-02-09,703.1,711.5,692.0,692.0,-1.41,41036.0,28662350.3,MDB
2025-02-10,690.3,705.7,690.2,693.9,0.27,50648.0,35435529.6,MDB
2025-02-11,707.7,742.0,698.1,735.0,5.92,138619.0,100662189.4,MDB
2025-02-12,749.7,764.0,737.0,739.0,0.54,111329.0,83491247.1,MDB
2025-02-13,739.0,748.0,725.2,726.5,-1.69,42709.0,31135092.8,MDB
2025-02-16,733.6,733.6,718.2,719.0,-1.03,64444.0,46586010.5,MDB
2025-02-17,733.3,745.0,721.0,726.4,1.03,109940.0,80883850.9,MDB
2025-02-18,740.9,755.0,726.0,727.0,0.08,67719.0,49690996.2,MDB
2025-02-20,740.0,740.0,715.0,715.0,-1.65,49126.0,35425824.4,MDB
2025-02-23,702.0,719.0,695.0,709.0,-0.84,62697.0,44469157.0,MDB
2025-02-24,722.0,726.0,704.7,710.6,0.23,77579.0,55229751.0,MDB
2025-02-25,719.0,722.0,702.0,705.0,-0.79,43221.0,30730166.6,MDB
2025-02-27,719.0,733.0,705.0,714.0,1.28,29477.0,21014618.5,MDB
2025-03-02,716.0,731.0,714.0,725.0,1.54,60505.0,43672204.1,MDB
2025-03-03,733.0,735.0,707.0,710.0,-2.07,45729.0,32852000.5,MDB
2025-03-04,713.0,717.0,699.0,699.0,-1.55,49996.0,35221957.6,MDB
2025-03-05,700.0,711.0,690.2,691.5,-1.07,25974.0,18065999.1,MDB
2025-03-06,693.0,709.9,690.0,705.1,1.97,30062.0,21131206.7,MDB
2025-03-09,700.0,707.0,692.0,695.0,-1.43,27594.0,19233450.2,MDB
2025-03-10,700.0,705.9,682.1,684.0,-1.58,31248.0,21577614.0,MDB
2025-03-11,685.0,705.0,675.0,680.0,-0.58,57193.0,39431836.5,MDB
2025-03-12,685.0,692.0,675.0,676.2,-0.56,18371.0,12519824.2,MDB
2025-03-16,679.0,683.0,656.0,660.3,-2.35,26872.0,17833130.1,MDB
2025-03-17,660.0,668.0,645.0,650.0,-1.56,35309.0,23060172.6,MDB
2025-03-18,660.0,660.0,640.0,640.0,-1.54,17782.0,11498578.6,MDB
2025-03-19,647.0,648.9,635.0,640.0,0.0,16988.0,10885798.4,MDB
2025-03-20,639.0,646.0,633.1,641.89,0.3,16054.0,10278450.1,MDB
2025-03-23,642.0,642.0,618.0,620.26,-3.37,28292.0,17683288.6,MDB
2025-03-24,627.0,635.0,615.0,628.76,1.37,20374.0,12824900.2,MDB
2025-03-25,623.0,628.0,596.0,601.26,-4.37,43988.0,26702153.7,MDB
2025-03-26,605.0,619.4,602.2,615.75,2.41,16702.0,10251251.9,MDB
2025-03-27,616.0,634.0,616.0,629.96,2.31,20910.0,13091823.4,MDB
2025-03-30,617.4,650.0,617.4,646.29,2.59,32854.0,21179766.1,MDB
2025-04-01,635.0,647.5,627.0,631.06,-2.36,43511.0,27548546.9,MDB
2025-04-02,630.0,637.0,623.1,629.98,-0.17,24020.0,15139013.2,MDB
2025-04-03,625.0,639.6,623.0,629.26,-0.11,23374.0,14704526.7,MDB
2025-04-07,641.8,641.8,614.1,615.01,-2.26,26643.0,16464103.2,MDB
2025-04-08,607.2,620.0,604.0,614.79,-0.04,29166.0,17758729.2,MDB
2025-04-09,612.0,626.0,612.0,616.92,0.35,15142.0,9355462.3,MDB
2025-04-10,623.0,623.0,612.0,615.92,-0.16,16804.0,10352611.1,MDB
2025-04-13,616.0,618.0,606.1,608.87,-1.14,21252.0,12994559.2,MDB
2025-04-15,610.0,634.9,608.1,629.01,3.31,28929.0,18067866.3,MDB
2025-04-16,631.0,635.0,623.0,629.55,0.09,22504.0,14150106.8,MDB
2025-04-17,640.0,667.7,637.0,660.93,4.98,73759.0,48414076.1,MDB
2025-04-20,664.9,674.0,648.0,652.2,-1.32,34670.0,22867657.9,MDB
2025-04-21,652.0,652.0,640.0,641.38,-1.66,33729.0,21692634.6,MDB
2025-04-22,641.0,647.4,622.0,624.32,-2.66,24557.0,15452894.2,MDB
2025-04-23,634.0,634.0,615.1,618.11,-0.99,17169.0,10641414.3,MDB
2025-04-24,619.0,624.6,615.0,618.86,0.12,34250.0,21182012.9,MDB
2025-04-27,619.0,629.0,617.0,617.87,-0.16,22045.0,13676235.1,MDB
2025-04-28,615.3,620.0,613.1,616.21,-0.27,17542.0,10819758.0,MDB
2025-04-29,625.0,625.0,605.0,607.23,-1.46,24844.0,15181978.9,MDB
2025-04-30,604.2,610.0,596.0,605.78,-0.24,24657.0,14896689.8,MDB
2025-05-04,601.1,609.8,600.0,600.19,-0.92,24794.0,14922368.7,MDB
2025-05-05,601.2,608.0,590.0,594.2,-1.0,22593.0,13490364.1,MDB
2025-05-06,600.0,600.0,585.2,588.68,-0.93,23419.0,13783842.7,MDB
2025-05-07,585.5,616.0,581.0,613.93,4.29,26657.0,16019590.6,MDB
2025-05-08,610.1,618.0,607.0,610.26,-0.6,17276.0,10568456.4,MDB
2025-05-11,616.0,616.0,600.0,606.91,-0.55,30980.0,18774752.1,MDB
2025-05-13,607.0,619.9,607.0,610.03,0.51,31080.0,19081487.8,MDB
2025-05-14,610.0,619.9,607.1,610.87,0.14,21652.0,13295337.5,MDB
2025-05-15,620.0,620.0,600.0,603.4,-1.22,19678.0,11945149.0,MDB
2025-05-18,614.9,614.9,593.1,599.09,-0.71,24067.0,14391918.5,MDB
